matchId,queueId,Diff_LV,Diff_CS,Diff_jglCS,Diff-K,Diff-K-top,K-WIN-top,K-LOSE-top,Diff-K-jug,K-WIN-jug,K-LOSE-jug,Diff-K-mid,K-WIN-mid,K-LOSE-mid,Diff-K-ad,K-WIN-ad,K-LOSE-ad,Diff-K-sup,K-WIN-sup,K-LOSE-sup,invadeKill,Diff-A,Diff_WARDplaced,Diff-ControlWARDplaced,LOSE_controlWARDPlaced,WIN_controlWARDPlaced,Diff_WARDkill,Diff_Inhibitor,Diff_TOWERkill,Diff_FirstDRAGON,Diff_FirstHERALD,Diff_Firsttower,Diff_FirstBLOOD,dragonType,result
KR_6695354403,420,0,30,-12,-4,2,0,2,-1,3,2,-3,4,1,-1,2,1,-1,1,0,1,6,-47,0,-4,4,-22,0,-1,-1,1,-1,1,1,-1
KR_6737260766,420,-1,-44,-33,5,0,1,1,9,1,10,0,1,1,-3,3,0,-1,1,0,0,-7,3,-2,-2,4,1,0,-1,-1,-1,-1,-1,5,-1
KR_6753285349,420,-2,-12,4,-5,-3,6,3,0,4,4,1,4,5,-2,3,1,-1,1,0,0,4,-15,-3,-3,6,2,0,0,-1,-1,-1,1,4,-1
KR_6689458068,420,-2,86,-13,-12,-1,3,2,-5,6,1,1,1,2,-6,8,2,-1,1,0,-1,17,-25,-5,-5,10,0,0,-1,-1,1,1,-1,3,-1
KR_6745801802,420,-1,-72,-29,-3,-5,5,0,1,5,6,-1,2,1,0,2,2,2,2,-4,-2,-5,-4,-4,-1,5,3,0,-2,0,-1,-1,-1,0,-1
KR_6601634709,420,-1,-8,-12,-5,0,1,1,0,2,2,-2,4,2,-3,3,0,0,0,0,0,4,2,-2,-3,5,0,0,0,-1,1,0,1,2,-1
KR_6745544385,420,-1,41,-12,0,-3,4,1,0,1,1,0,3,3,1,0,1,2,0,-2,0,-2,-55,2,-3,1,-24,0,3,-1,1,1,1,4,-1
KR_6746532410,420,1,-6,-4,-2,0,1,1,5,1,6,2,1,3,-8,9,1,-1,1,0,0,0,7,0,-2,2,1,0,-2,1,-1,-1,-1,5,-1
KR_6660998134,420,1,-33,10,5,1,0,1,3,4,7,0,4,4,1,2,3,0,0,0,0,-1,8,5,-7,2,3,0,-1,1,1,-1,-1,2,-1
KR_6763290751,420,0,58,27,-7,-1,1,0,-4,6,2,3,2,5,-4,4,0,-1,2,-1,0,10,-21,-1,-7,8,-5,0,0,-1,1,0,-1,4,-1
KR_6755512278,420,-1,18,-8,-1,5,0,5,-7,8,1,-2,3,1,3,3,6,0,0,0,1,4,-6,1,-5,4,-3,0,0,-1,-1,0,1,3,-1
KR_6727179305,420,0,72,16,0,2,1,3,-3,4,1,0,4,4,3,2,5,-2,2,0,0,-1,3,3,-6,3,0,0,1,-1,1,1,-1,4,-1
KR_6712850078,420,-5,-70,9,-13,-1,2,1,-4,6,2,-5,6,1,-3,4,1,0,1,-1,0,9,-111,-7,-2,9,0,0,-1,0,-1,-1,-1,0,-1
KR_6695066405,420,-6,-45,-1,-11,-3,4,1,-4,4,0,-1,2,1,-3,3,0,0,1,-1,0,9,-4,-3,-2,5,1,0,-2,-1,-1,-1,1,2,-1
KR_6720092614,420,-4,-22,-7,-12,-3,3,0,-4,7,3,-2,4,2,-3,3,0,0,3,-3,0,13,8,-6,-3,9,3,0,-1,1,1,-1,1,5,-1
KR_6729125213,420,-5,-110,32,-7,-3,4,1,-4,8,4,-3,6,3,0,3,3,3,1,-4,2,8,-50,2,-6,4,-27,0,-1,-1,1,-1,-1,1,-1
KR_6762591257,420,-2,29,-15,-5,4,1,5,0,2,2,-4,4,0,-4,4,0,-1,1,0,0,8,7,1,-4,3,5,0,0,-1,-1,1,-1,2,-1
KR_6671171873,420,-4,-119,-11,-7,0,1,1,0,3,3,0,1,1,-5,5,0,-2,2,0,0,9,-50,-4,-3,7,-22,0,-1,-1,-1,-1,-1,3,-1
KR_6762140611,420,-1,16,-24,-1,4,1,5,2,3,5,-3,4,1,-4,8,4,0,0,0,0,5,33,0,-4,4,-2,0,0,-1,-1,-1,1,5,-1
KR_6485984986,420,-3,-123,16,-8,-2,2,0,-2,2,0,-1,2,1,-3,5,2,0,0,0,0,7,-4,2,-5,3,2,0,-1,-1,1,-1,-1,3,-1
KR_6736048875,420,2,5,-1,2,2,0,2,-1,3,2,-2,4,2,4,0,4,-1,1,0,0,2,17,-1,-2,3,1,0,1,1,-1,1,1,4,-1
KR_6760544240,420,2,-20,23,3,-5,5,0,0,2,2,1,1,2,3,2,5,4,0,-4,0,-5,0,-4,-2,6,-3,0,0,1,0,0,1,1,-1
KR_6754201638,420,-1,-17,17,0,-2,2,0,1,2,3,-1,2,1,2,3,5,0,1,-1,0,-3,-118,2,-5,3,6,0,0,-1,1,-1,-1,1,-1
KR_6763964521,440,-11,-146,-87,-16,-4,7,3,0,1,1,-9,9,0,0,0,0,-3,3,0,-1,14,-5,-5,0,5,-1,0,-4,-1,-1,-1,-1,3,-1
KR_6652324683,420,-5,-103,0,-10,-1,2,1,-6,8,2,-1,3,2,-2,4,2,0,0,0,0,15,179,1,-3,2,-1,0,-2,1,-1,-1,1,4,-1
KR_6758871179,420,-1,85,-29,-10,-3,3,0,-4,6,2,1,0,1,-2,3,1,-2,4,-2,0,8,6,-2,-3,5,-2,0,0,1,-1,0,1,2,-1
KR_6530022815,420,-5,-23,-43,-6,-2,2,0,3,0,3,-6,7,1,0,1,1,-1,2,-1,-1,3,-37,2,-4,2,1,0,-1,0,-1,-1,-1,0,-1
KR_6760584613,420,-4,20,6,-14,-2,2,0,0,3,3,-3,6,3,-9,10,1,0,3,-3,-1,13,10,-7,-1,8,2,0,-1,-1,1,-1,-1,4,-1
KR_6662232908,420,-3,-69,-20,-1,-4,4,0,3,1,4,0,0,0,-2,6,4,2,0,-2,1,-8,13,2,-5,3,-1,0,-1,-1,1,-1,1,3,-1
KR_6406122605,420,2,-80,8,-2,-7,7,0,4,1,5,0,1,1,4,2,6,-3,3,0,-1,0,-15,-3,-2,5,-4,0,-2,-1,-1,-1,-1,3,-1
KR_6696517201,420,4,34,12,8,2,3,5,2,3,5,2,4,6,1,1,2,1,1,-2,0,-8,-9,-4,-4,8,-1,0,0,1,-1,-1,1,3,-1
KR_6759459306,440,-2,44,0,-4,2,0,2,0,2,2,-4,6,2,-2,6,4,0,2,-2,1,0,-10,-1,-3,4,-3,0,0,1,-1,-1,1,5,-1
KR_6763492721,440,-3,-40,8,-8,0,3,3,-3,6,3,-2,3,1,-2,4,2,-1,5,-4,0,12,-10,-4,-1,5,-16,0,0,-1,1,-1,1,1,-1
KR_6753420770,420,-2,-44,0,-5,-1,2,1,0,0,0,3,1,4,-3,3,0,-4,4,0,0,1,70,-1,-6,7,-2,0,0,-1,1,0,-1,3,-1
KR_6637606577,420,-4,-19,19,-5,-3,3,0,3,0,3,-2,4,2,-3,3,0,0,0,0,0,4,-23,2,-6,4,4,0,-1,1,-1,-1,-1,6,-1
KR_5533032584,420,-3,-57,-7,-9,0,1,1,1,6,7,-3,5,2,-6,6,0,-1,2,-1,0,18,-9,-1,-6,7,3,0,-2,1,-1,-1,-1,3,-1
KR_6544981674,420,-2,-3,10,2,-4,5,1,1,3,4,3,0,3,2,2,4,0,0,0,0,-9,-18,3,-7,4,0,0,1,-1,1,1,1,5,-1
KR_6762907304,440,-7,-45,-18,-11,0,2,2,-2,3,1,-6,7,1,-1,9,8,-2,3,-1,0,10,-9,-4,0,4,-5,0,-1,-1,1,-1,1,4,-1
KR_6728081429,420,-3,5,-20,-5,-3,5,2,0,1,1,0,2,2,-1,2,1,-1,1,0,0,3,-7,-4,-5,9,1,0,0,-1,-1,0,-1,6,-1
KR_6752824907,440,-3,-6,-34,1,-3,4,1,-1,3,2,2,1,3,2,0,2,1,1,-2,0,-4,1,1,-7,6,8,0,0,-1,-1,0,-1,6,-1
KR_6756608755,420,3,46,17,-4,6,1,7,0,2,2,-4,6,2,-5,5,0,-1,1,0,0,10,0,-1,-2,3,2,0,2,-1,1,1,1,4,-1
KR_6682758524,420,-6,-52,-39,-7,-2,3,1,-3,5,2,-1,3,2,-3,7,4,2,0,-2,-1,10,178,-9,-1,10,-7,0,0,-1,1,0,-1,4,-1
KR_6698938312,420,1,0,-16,6,-3,3,0,5,2,7,0,1,1,1,4,5,3,0,-3,0,-13,-9,1,-6,5,0,0,-1,1,-1,-1,1,4,-1
KR_6698529229,420,-1,34,-21,-8,1,0,1,-2,4,2,-5,5,0,1,3,4,-3,4,-1,0,8,-80,-5,-5,10,4,0,0,-1,-1,-1,-1,6,-1
KR_6751955386,420,0,-30,24,-2,-2,3,1,-1,6,5,-2,3,1,2,0,2,1,1,-2,0,0,32,3,-5,2,7,0,-1,-1,1,-1,-1,4,-1
KR_6690892436,420,-9,-115,-12,-17,-4,5,1,-2,2,0,-7,8,1,-3,3,0,-1,1,0,0,9,-2,-2,-9,11,1,0,-1,-1,-1,-1,-1,6,-1
KR_6594494939,420,-1,-33,-24,-6,0,1,1,-6,7,1,-2,3,1,2,0,2,0,0,0,0,7,0,-2,-2,4,-3,0,-1,1,-1,-1,-1,2,-1
KR_6723103403,440,-3,-14,-9,-8,0,5,5,1,3,4,-1,1,0,-7,7,0,-1,1,0,0,8,-1,-2,-1,3,0,0,-1,0,1,-1,1,0,-1
KR_6737853674,420,-3,-44,-16,-2,-5,5,0,-1,2,1,6,1,7,-1,2,1,-1,2,-1,0,7,225,-2,-1,3,-2,0,-2,-1,1,-1,1,2,-1
KR_6746282440,420,0,-10,11,0,1,3,4,-3,4,1,2,0,2,-2,4,2,2,1,-3,-1,-2,-7,1,-3,2,4,0,-1,-1,1,-1,-1,1,-1
KR_6755615222,420,0,53,-24,0,-3,3,0,-3,7,4,4,1,5,2,1,3,0,0,0,0,4,84,-2,-4,6,-1,0,1,-1,-1,1,-1,2,-1
KR_6718713694,420,3,-30,7,0,-2,3,1,1,1,2,2,2,4,-3,3,0,2,0,-2,0,3,-4,-3,-2,5,-1,0,0,0,-1,-1,1,0,-1
KR_6741422364,420,-1,-67,-4,-8,-4,5,1,1,4,5,-3,4,1,-2,8,6,0,1,-1,1,1,-31,0,-3,3,1,0,-1,1,-1,-1,1,6,-1
KR_6691001802,420,-1,-28,5,-4,0,3,3,0,3,3,-1,3,2,-3,6,3,0,1,-1,0,2,5,0,-5,5,-1,0,0,-1,-1,-1,1,4,-1
KR_6754736482,420,-1,-75,-9,0,-2,3,1,-2,4,2,-1,2,1,5,1,6,0,1,-1,0,-6,208,5,-6,1,1,0,0,1,-1,1,1,6,-1
KR_6692389602,440,-3,-39,-3,-4,1,1,2,3,1,4,-2,3,1,-6,6,0,0,0,0,-1,5,-191,2,-5,3,2,0,-1,-1,-1,-1,-1,4,-1
KR_6762846606,420,-2,4,19,-9,1,1,2,6,3,9,-9,9,0,-6,6,0,-1,1,0,0,3,-7,-1,-2,3,-2,0,0,1,1,1,1,1,-1
KR_6757419758,420,2,7,-8,4,6,0,6,-4,4,0,-2,3,1,4,2,6,0,5,-5,0,2,2,-4,-2,6,-2,0,1,-1,1,1,-1,5,-1
KR_6745350097,420,-3,-62,-28,-6,-9,9,0,-2,3,1,2,2,4,2,0,2,1,1,-2,1,5,11,-6,-1,7,6,0,-1,-1,-1,-1,1,6,-1
KR_6665613034,420,-4,-106,-17,-7,0,0,0,-4,6,2,5,2,7,-7,8,1,-1,3,-2,0,11,27,3,-5,2,5,0,-3,-1,-1,-1,-1,3,-1
KR_6741381660,420,-1,-14,-18,-1,1,2,3,-3,5,2,-1,2,1,-3,4,1,5,0,-5,0,8,3,2,-5,3,0,0,0,-1,1,1,-1,4,-1
KR_6654496731,420,-1,-31,-28,4,-2,3,1,2,2,4,-1,1,0,4,1,5,1,0,-1,0,-9,-3,3,-7,4,-5,0,0,1,-1,-1,1,4,-1
KR_6743897880,420,-1,34,0,-13,-1,3,2,-8,9,1,-1,3,2,-1,1,0,-2,2,0,0,6,-4,2,-8,6,-4,0,0,1,1,0,-1,2,-1
KR_6706521986,420,-2,-11,16,-5,-1,2,1,0,3,3,2,1,3,-4,4,0,-2,2,0,0,10,-70,-6,-1,7,-3,0,0,-1,-1,-1,1,3,-1
KR_6735561914,420,-7,-65,-52,-12,0,4,4,-6,6,0,2,1,3,-7,11,4,-1,3,-2,0,1,1,1,-2,1,5,0,-3,-1,-1,-1,-1,5,-1
KR_6761209097,420,2,36,24,5,3,0,3,5,1,6,0,2,2,-2,4,2,-1,1,0,0,-2,-99,7,-10,3,4,0,0,-1,1,0,1,4,-1
KR_6727265106,420,-1,-32,20,-5,-4,6,2,-3,6,3,-1,1,0,2,1,3,1,0,-1,1,1,-3,-4,-3,7,-1,0,-1,-1,-1,-1,1,6,-1
KR_6475927149,420,-2,-73,2,-6,-4,5,1,-2,6,4,4,2,6,0,3,3,-4,4,0,-1,8,18,-2,-2,4,-1,0,-2,1,-1,-1,-1,5,-1
KR_6746338109,420,-8,-99,-4,-13,-6,6,0,-1,3,2,0,1,1,-2,3,1,-4,4,0,-1,7,202,-3,-2,5,-29,0,-4,-1,-1,-1,-1,2,-1
KR_6747479641,440,-4,-32,-28,-15,-6,6,0,-5,9,4,-3,3,0,0,6,6,-1,1,0,1,5,-1,2,-2,0,3,0,0,-1,-1,-1,1,6,-1
KR_6600777877,420,4,66,-1,2,1,0,1,0,3,3,1,2,3,1,3,4,-1,1,0,0,4,1,1,-4,3,1,0,-1,-1,-1,-1,1,5,-1
KR_6758927583,420,2,-106,-7,-1,-1,2,1,-2,3,1,-3,4,1,3,0,3,2,0,-2,-1,-1,9,2,-3,1,2,0,0,1,-1,0,-1,2,-1
KR_6698994145,420,-6,-48,17,-15,0,2,2,-4,4,0,-4,4,0,-7,7,0,0,2,-2,0,20,0,-4,-4,8,2,0,-2,1,-1,-1,-1,3,-1
KR_6730808469,420,-1,-64,-19,4,5,1,6,-2,4,2,2,4,6,-1,3,2,0,1,-1,0,-3,-18,0,-3,3,0,0,0,0,0,-1,1,0,-1
KR_6722839566,440,-3,21,8,-7,3,1,4,-1,3,2,0,6,6,-8,8,0,-1,1,0,0,11,-2,0,-3,3,3,0,-1,-1,-1,-1,-1,2,-1
KR_6398103785,420,2,25,-42,4,-6,7,1,3,3,6,3,3,6,3,0,3,1,1,-2,0,-11,-1,-1,-7,8,-1,0,1,1,-1,1,-1,4,-1
KR_6762353123,420,0,11,16,-1,-1,2,1,0,2,2,2,0,2,0,1,1,-2,2,0,0,4,3,-2,-3,5,0,0,0,0,1,0,-1,0,-1
KR_6752726470,420,-5,-17,-27,-9,-5,5,0,0,3,3,-3,3,0,-2,3,1,1,0,-1,0,5,24,1,-5,4,1,0,-1,-1,0,-1,-1,6,-1
KR_6658612758,420,-3,-35,-14,-3,-1,1,0,0,2,2,-1,2,1,-4,5,1,3,0,-3,0,5,-5,-2,-3,5,-1,0,-1,1,-1,-1,-1,5,-1
KR_6754804605,440,-4,-38,-4,-8,1,1,2,0,3,3,-6,7,1,-3,4,1,0,1,-1,1,1,5,-2,-1,3,1,0,-2,-1,-1,-1,1,3,-1
KR_6741763248,420,-1,-85,-7,-1,-5,6,1,1,2,3,9,1,10,-3,3,0,-3,4,-1,0,4,5,1,-4,3,-1,0,-1,1,1,-1,1,6,-1
KR_6760539140,440,0,21,-8,-2,-3,3,0,4,1,5,1,0,1,-3,3,0,-1,1,0,0,-2,-4,-1,-3,4,-2,0,0,1,-1,0,-1,4,-1
KR_6763429913,420,1,-25,20,2,1,1,2,1,2,3,0,0,0,1,1,2,-1,1,0,0,-6,14,-1,-1,2,2,0,0,1,-1,1,-1,3,-1
KR_6758889755,420,0,-10,-1,-3,-6,7,1,0,2,2,5,4,9,2,1,3,-4,6,-2,0,-1,-6,-4,-3,7,0,0,-2,-1,-1,-1,-1,2,-1
KR_6705886176,420,-4,-89,-35,-7,-5,10,5,-2,3,1,-5,9,4,4,0,4,1,0,-1,0,0,0,-8,-3,11,3,0,-2,1,-1,-1,-1,5,-1
KR_6721765164,440,-5,-105,20,-14,-2,2,0,-4,4,0,-3,3,0,-4,6,2,-1,1,0,0,18,-4,-3,-1,4,0,0,0,1,0,-1,-1,3,-1
KR_6758490990,420,-2,-35,-12,-4,-2,4,2,-4,8,4,-3,4,1,4,1,5,1,0,-1,0,-5,7,1,-3,2,4,0,-2,-1,-1,-1,-1,5,-1
KR_6688921881,420,-5,-139,-42,-8,2,3,5,3,5,8,-4,4,0,-7,7,0,-2,3,-1,0,10,-9,2,-3,1,-2,0,-1,-1,-1,-1,1,2,-1
KR_6695888479,420,-1,-54,-20,-1,3,1,4,1,0,1,-5,7,2,-1,2,1,1,0,-1,-1,3,-113,-2,-4,6,4,0,-1,1,-1,-1,-1,3,-1
KR_6630615010,420,1,-44,-20,3,-4,4,0,1,2,3,-3,4,1,6,2,8,3,1,-4,0,-19,-272,4,-5,1,-2,0,-1,1,-1,-1,-1,2,-1
KR_6761709361,440,-3,-21,-19,-15,-4,4,0,-1,3,2,-4,5,1,-6,7,1,0,0,0,0,13,-8,-5,-2,7,-1,0,-1,-1,-1,-1,-1,5,-1
KR_6762098421,420,-1,-26,-12,-1,-4,6,2,3,0,3,-2,3,1,1,1,2,1,0,-1,0,-4,58,1,-8,7,36,0,-2,1,-1,-1,-1,2,-1
KR_6758125955,420,1,75,-3,1,3,4,7,-2,2,0,-1,4,3,0,3,3,1,0,-1,0,7,-1,3,-7,4,0,0,1,-1,1,1,1,2,-1
KR_6760430808,420,-1,0,0,-1,-1,2,1,2,0,2,3,0,3,-5,6,1,0,1,-1,0,2,-13,-1,-2,3,-6,0,-1,1,-1,-1,1,4,-1
KR_6683601617,420,0,-67,0,-1,-3,4,1,0,4,4,2,1,3,1,0,1,-1,1,0,0,2,-1,-1,-2,3,0,0,0,-1,-1,0,1,3,-1
KR_6742966246,420,0,70,-25,1,-1,3,2,0,6,6,0,1,1,3,1,4,-1,1,0,0,-2,-46,3,-5,2,1,0,0,1,-1,-1,-1,6,-1
KR_6615503268,420,-6,-124,9,-16,-5,7,2,-5,5,0,-4,4,0,0,3,3,-2,2,0,0,9,57,-3,-3,6,2,-1,-4,-1,1,-1,-1,5,-1
KR_6725943880,420,-6,-11,-21,-10,-5,5,0,0,2,2,-1,2,1,-4,5,1,0,0,0,0,11,8,1,-4,3,4,0,-3,-1,-1,-1,-1,4,-1
KR_6761982817,420,-3,-7,-1,-6,1,1,2,0,2,2,-3,7,4,-2,6,4,-2,2,0,1,3,-28,4,-8,4,-5,0,-1,0,0,-1,1,0,-1
KR_6736371614,420,-2,-48,-36,-3,0,2,2,-1,4,3,-2,3,1,0,1,1,0,1,-1,-1,2,1,4,-6,2,3,0,-2,-1,1,-1,-1,4,-1
KR_6747397523,420,-4,-30,-14,-11,-5,6,1,-2,4,2,-2,3,1,-3,4,1,1,2,-3,0,6,-2,1,-2,1,2,0,-2,0,-1,-1,-1,0,-1
KR_6763044650,440,-3,-1,4,-9,-4,4,0,1,2,3,-6,6,0,1,2,3,-1,3,-2,-1,3,-1,-1,-5,6,2,0,-1,0,-1,-1,-1,0,-1
KR_6762405616,420,-1,0,13,-10,-2,3,1,-3,3,0,2,1,3,-4,4,0,-3,3,0,0,12,3,-2,-4,6,5,0,-2,-1,0,-1,-1,3,-1
KR_6738233499,440,-7,-94,-44,-13,-3,3,0,-7,10,3,2,3,5,-5,11,6,0,0,0,1,12,97,-4,-2,6,7,0,-2,-1,-1,-1,1,5,-1
KR_6728504710,420,-5,-41,8,-11,4,2,6,-3,4,1,-9,10,1,-2,3,1,-1,2,-1,0,13,-48,5,-7,2,-24,0,1,-1,1,1,1,4,-1
KR_6641153552,420,-2,23,21,-10,-6,6,0,-1,3,2,2,2,4,-5,5,0,0,0,0,0,17,30,-1,-2,3,3,0,-1,-1,0,-1,1,5,-1
KR_6751940531,420,-3,-19,-49,-6,2,0,2,-2,3,1,-6,6,0,0,2,2,0,0,0,-1,2,-5,-1,-4,5,3,0,-2,-1,-1,-1,-1,3,-1
KR_6709851668,420,-8,-92,-43,-17,0,2,2,-5,7,2,-3,3,0,-10,10,0,1,1,-2,-2,20,-1,1,-4,3,-1,0,-2,-1,0,-1,-1,2,-1
KR_6757640065,440,1,-14,12,3,-2,2,0,0,0,0,13,0,13,-7,8,1,-1,1,0,-1,2,15,1,-2,1,2,0,0,0,0,1,-1,0,-1
KR_6759635655,420,-6,-90,-26,-10,-2,4,2,-2,4,2,-4,4,0,-3,3,0,1,0,-1,-1,17,-9,1,-4,3,-3,0,-2,-1,-1,-1,-1,4,-1
KR_6737196746,420,-1,-23,-4,-3,0,1,1,1,3,4,-5,5,0,2,1,3,-1,1,0,0,-3,-27,1,-7,6,-8,0,-1,-1,1,-1,-1,6,-1
KR_6747078560,420,0,69,8,-1,0,3,3,0,4,4,-2,3,1,2,1,3,-1,4,-3,0,-1,0,1,-3,2,0,0,0,1,0,0,-1,4,-1
KR_6764556115,440,-3,-40,-7,-11,1,3,4,-2,3,1,1,2,3,-9,9,0,-2,2,0,-3,17,-24,-8,0,8,1,0,-3,1,-1,-1,-1,3,-1
KR_6714305061,420,1,65,4,-1,5,0,5,-3,4,1,-3,5,2,0,2,2,0,0,0,0,5,-3,-3,-3,6,-2,0,0,-1,-1,0,1,6,-1
KR_6759618663,440,-4,-5,-21,-13,-1,3,2,-7,7,0,-1,3,2,0,2,2,-4,4,0,0,16,170,-1,-5,6,0,0,0,-1,0,0,-1,4,-1
KR_6658894914,420,-2,23,16,-7,2,2,4,-4,6,2,0,2,2,-3,4,1,-2,2,0,0,5,-19,-2,-3,5,-2,0,1,-1,1,1,1,5,-1
KR_6650679326,420,-4,-7,5,-7,0,2,2,2,4,6,-3,4,1,-3,4,1,-3,3,0,0,4,0,2,-6,4,-1,0,1,1,-1,1,-1,5,-1
KR_6750108839,420,0,-51,25,1,1,2,3,-1,5,4,-1,2,1,3,1,4,-1,3,-2,0,2,12,0,-3,3,0,0,-2,1,-1,-1,-1,6,-1
KR_6742002083,420,-3,-65,4,-10,-1,1,0,-7,8,1,-2,2,0,-1,3,2,1,1,-2,0,7,1,4,-6,2,1,0,0,-1,1,-1,-1,5,-1
KR_6743174734,420,-3,-27,-24,-4,-2,4,2,-5,9,4,0,3,3,2,2,4,1,5,-6,0,4,-4,0,-2,2,0,0,-2,1,-1,-1,-1,4,-1
KR_6744837405,420,-2,14,-8,-3,-1,3,2,-2,2,0,1,0,1,-1,3,2,0,2,-2,0,5,31,-1,-6,7,1,0,0,1,-1,0,1,3,-1
KR_6699747415,420,-4,-18,-24,-10,2,3,5,-5,7,2,0,3,3,-2,2,0,-5,6,-1,0,13,-35,-1,-3,4,-1,0,-1,-1,0,-1,-1,2,-1
KR_6706751652,440,-2,-25,-20,-8,-2,3,1,-2,4,2,-6,6,0,2,3,5,0,0,0,0,5,3,2,-4,2,3,0,0,-1,1,0,-1,3,-1
KR_6689825271,420,-1,-13,-10,-4,3,0,3,-5,6,1,-5,6,1,1,4,5,2,0,-2,-1,-4,0,0,-3,3,-1,0,-1,1,-1,-1,-1,4,-1
KR_6760820864,420,-2,-13,4,-9,-2,4,2,-1,3,2,-1,4,3,-6,7,1,1,3,-4,-1,15,-6,0,-3,3,-2,0,-1,0,-1,-1,-1,0,-1
KR_6566815737,420,-1,-31,-24,-1,5,1,6,-4,5,1,2,2,4,0,1,1,-4,4,0,-1,9,-23,-1,-3,4,3,0,0,-1,1,0,-1,3,-1
KR_6738399083,440,0,7,0,-4,-1,2,1,1,1,2,-3,4,1,0,3,3,-1,2,-1,0,9,-3,3,-8,5,5,0,0,1,-1,0,-1,4,-1
KR_6719270275,440,-2,13,7,-6,-3,4,1,-4,4,0,1,1,2,0,2,2,0,2,-2,0,9,2,1,-5,4,5,0,-1,0,-1,-1,-1,0,-1
KR_6698283928,420,0,-81,2,2,-1,2,1,1,2,3,-4,5,1,-2,7,5,8,0,-8,1,-11,8,5,-8,3,3,0,-1,1,1,-1,1,1,-1
KR_6762638342,420,-2,64,19,-16,2,0,2,-2,4,2,-5,5,0,-8,10,2,-3,6,-3,0,7,-64,-1,-2,3,3,0,0,-1,-1,-1,-1,4,-1
KR_6752871949,420,-6,-90,-32,-12,-3,3,0,-7,9,2,-5,10,5,3,0,3,0,1,-1,-1,8,10,-1,-4,5,-1,0,-1,-1,-1,-1,-1,1,-1
KR_6680124795,420,-1,59,-28,-4,0,0,0,-5,8,3,-2,2,0,1,1,2,2,0,-2,-1,12,4,-2,-7,9,1,0,1,-1,1,1,-1,3,-1
KR_6763516692,440,-3,-17,-4,-12,-1,3,2,-2,4,2,-6,7,1,-3,5,2,0,3,-3,0,6,-2,-2,-3,5,-3,0,-1,1,-1,-1,-1,5,-1
KR_6648119370,420,2,43,-8,3,2,1,3,4,1,5,-1,1,0,-4,5,1,2,0,-2,0,-3,-35,-1,-5,6,5,0,-1,-1,-1,-1,1,1,-1
KR_6760995135,420,-4,-1,-20,-15,-4,4,0,-8,8,0,-5,6,1,2,4,6,0,0,0,0,12,-4,-2,-4,6,0,0,1,-1,-1,1,-1,2,-1
KR_6723772226,440,-2,-34,-24,0,-2,3,1,-3,6,3,1,1,2,3,2,5,1,0,-1,0,2,-4,-2,-3,5,-3,0,0,-1,0,0,1,2,-1
KR_6659742952,420,-1,-30,-7,0,-2,4,2,1,3,4,0,0,0,1,1,2,0,1,-1,0,-2,-2,0,-3,3,0,0,0,-1,1,0,-1,5,-1
KR_6730345324,420,-6,-87,-29,-14,-5,5,0,-3,4,1,1,1,2,-4,9,5,-3,3,0,0,7,-41,3,-5,2,-11,0,-4,-1,1,-1,-1,3,-1
KR_6690463429,420,-4,-70,32,-11,-1,1,0,0,4,4,-3,3,0,-6,6,0,-1,1,0,0,15,107,2,-5,3,2,0,-1,-1,-1,-1,1,4,-1
KR_6650958601,420,0,8,-7,5,-2,4,2,3,2,5,0,1,1,4,2,6,0,2,-2,0,-6,5,3,-6,3,-1,0,0,1,1,-1,-1,1,-1
KR_6762239420,420,-4,56,-30,-6,0,1,1,-3,4,1,1,1,2,-2,3,1,-2,2,0,0,6,-20,1,-2,1,-1,0,0,-1,0,-1,-1,5,-1
KR_6701529282,440,-1,-1,-16,-4,2,0,2,0,7,7,-3,3,0,1,4,5,-4,5,-1,0,4,5,-1,-4,5,-2,0,0,-1,-1,0,-1,3,-1
KR_6752591407,420,1,-18,-9,0,0,2,2,-1,2,1,0,0,0,1,4,5,0,2,-2,0,-5,-15,-2,-5,7,-6,0,1,-1,1,1,-1,4,-1
KR_6760118526,420,-2,-56,-1,-12,-3,7,4,-4,6,2,-1,4,3,-6,8,2,2,3,-5,-1,16,-8,-1,-3,4,5,0,0,-1,1,-1,-1,1,-1
KR_6635468309,420,-2,55,-27,-4,-1,2,1,6,1,7,-5,5,0,-4,5,1,0,0,0,-1,10,0,4,-8,4,0,0,1,1,1,1,-1,6,-1
KR_6757305014,420,-2,-66,-30,-2,1,2,3,-2,4,2,-1,1,0,-2,5,3,2,1,-3,1,0,-125,-1,-2,3,-3,0,0,1,1,-1,1,4,-1
KR_6761857890,420,0,37,-81,4,2,1,3,1,2,3,-1,2,1,-1,5,4,3,0,-3,0,0,0,-1,-5,6,5,0,-1,0,0,-1,1,0,-1
KR_6756470585,420,0,7,-14,-6,3,0,3,2,2,4,-3,3,0,-1,1,0,-7,7,0,-1,5,6,2,-6,4,1,0,0,-1,1,-1,-1,4,-1
KR_6658038780,420,0,-27,-43,4,4,1,5,-8,9,1,3,0,3,3,0,3,2,2,-4,0,-5,-14,-1,-3,4,-8,0,1,-1,1,1,1,1,-1
KR_6764082500,440,-3,-32,-21,-9,1,2,3,-1,1,0,-1,2,1,-5,6,1,-3,3,0,0,12,-43,-5,-3,8,-20,0,-2,-1,-1,-1,-1,5,-1
